id	filename	md5	size	state
530bff57-a892-435d-94df-ddc7dbd45fb9	ba6ae99d-73a8-48a5-b038-749434ae2f11.rna_seq.augmented_star_gene_counts.tsv	d6bb414eb7f4f3645e3608cbb29c60c0	4237522	released
65f0fed3-8b9c-4f73-9fad-78c9f2f5b7d3	3a957f25-6238-495b-97a8-383d1d89c411.rna_seq.augmented_star_gene_counts.tsv	db10217ee892c3ff2009c006b2a7a748	4233941	released
e929b260-859e-4e7f-b93c-bb8f966b92d5	a82c207a-ac59-48cf-9bbf-13ff024e3f95.rna_seq.augmented_star_gene_counts.tsv	ed9e28fa84a98d6aac59d6acba1a1ff4	4223537	released
ccadeefd-7561-47b7-b58a-e09f688c65e4	8e357f45-e258-4685-91f6-1da2d0be4fc1.rna_seq.augmented_star_gene_counts.tsv	73f5120354efcfbc175106cb23a82351	4231324	released
a761bdb6-4b37-46aa-8d37-11ead152b70f	d837c3e6-ef78-42a0-8a39-c57d48bc7c3a.rna_seq.augmented_star_gene_counts.tsv	e9a839d6ee9938a68eedeca268964410	4201059	released
b372b1ae-2345-4243-8bcd-47388289559f	6a7c5b76-1910-4698-a3b7-3ddf78d6fd87.rna_seq.augmented_star_gene_counts.tsv	d7ab5a3cedfd0f299b5e7290a0267e0f	4237259	released
026818a6-8180-4d9c-9357-b88a832b374e	d4d783e3-e8df-4cbd-9f8a-53120abf58a1.rna_seq.augmented_star_gene_counts.tsv	99d83193b0bc66f217ae1d1686611665	4211909	released
02033780-6bc1-407d-bd0f-45b6d74ae87b	c174e0ae-4b0a-4170-9122-b7da8ec61eac.rna_seq.augmented_star_gene_counts.tsv	661093bfb9e2d801b33c9ccd4a2163a9	4225403	released
5e7e2b3e-93f5-4a3f-b1d2-f9e0f58ef87f	8aaaa253-87d2-4292-aeb2-1b207b71abef.rna_seq.augmented_star_gene_counts.tsv	e0d977ab3c0abd19dd4f5b7960ffb832	4254660	released
c403bbb5-2dae-4004-a088-acfc29bca2d2	e5ae4a47-9a0d-4a70-a7be-40bddeb3d017.rna_seq.augmented_star_gene_counts.tsv	ee596e83a8e44c13bcd8ce44e1d53087	4211960	released
b03ee962-4866-4e02-bba9-357e1542b3ca	fb58609f-7727-402d-ba81-e42a99acff6c.rna_seq.augmented_star_gene_counts.tsv	35e6a5115b6152e69519d967c5dd89ee	4228365	released
806a4d03-fc17-4f66-9a1f-712b56695fff	632ac2fc-e387-461f-97e2-bc72b1c9ffe4.rna_seq.augmented_star_gene_counts.tsv	2592949e9e45c02c716bbcb3aff0d60a	4228922	released
75e037bd-db2c-4b8c-ae76-aed6ecbe380c	7900174d-af00-444f-a5b2-226a45f7e76a.rna_seq.augmented_star_gene_counts.tsv	2f79838bbec73dc59228a7e04ad37ea7	4223741	released
d84aa7f4-7210-4121-9e4a-e6000d30ff90	cd10f4f7-d92b-4152-8595-332686e4605a.rna_seq.augmented_star_gene_counts.tsv	e8a73be74c4a1154556e1a883f32d353	4223236	released
3e43db02-7668-4a5e-8ffd-7df2ce478ffc	5abd486a-6aed-4dcf-a2a2-2537af6cdd9c.rna_seq.augmented_star_gene_counts.tsv	f3d60d63b78e395dedbed209616d71f3	4228838	released
c24b2096-358b-417f-9c1f-23c3a51c3bf9	5ba3bbfe-f08c-437f-87d3-351b772ced02.rna_seq.augmented_star_gene_counts.tsv	84e1cae2cdc437805ad4d36892df74b6	4213402	released
fdceffa7-a393-45e6-98f2-f3292d1a38ea	47661ed9-5c0e-442d-b072-3da8b14fab02.rna_seq.augmented_star_gene_counts.tsv	fbee64f839cadb0cdb923dfec3a8491c	4191981	released
ebe82d8c-d8d1-4938-a9e5-9ef562c07367	1f1b77a0-a237-47d7-b672-320c327517a3.rna_seq.augmented_star_gene_counts.tsv	219fc0ca0dbb99b3e5bf8ee649a48e2f	4247657	released
aac08efd-3649-4b78-bb52-420b3e99b8e6	30fdca7b-ecb1-4096-b2d2-41831f283ae1.rna_seq.augmented_star_gene_counts.tsv	db700a9e5a441d839442b6713fbc7303	4231492	released
8165c64e-bff2-41f1-9ab7-a90beb4430de	1c3d6580-0dc8-4346-a4f7-0bb404d4a245.rna_seq.augmented_star_gene_counts.tsv	716b9a522ae6c20254b4a4561550c1d2	4187003	released
699928b7-738d-44a8-bbcf-a8e58c34112f	5b217223-8b43-47b6-a694-c808b643c3c3.rna_seq.augmented_star_gene_counts.tsv	ed8a886999750ae3365fb36800888602	4202763	released
7672438d-3825-4b67-90fa-68364b42360c	5ffcc7c5-661f-4eed-b5e6-ed158c668321.rna_seq.augmented_star_gene_counts.tsv	af9646ec381444dff80eb474c8f11638	4203767	released
5cef1d55-a86c-4d5d-aa97-f52a7ec31b06	9a1be9ca-1641-4eac-beb9-3b54ec277a7c.rna_seq.augmented_star_gene_counts.tsv	d80524901d93fc0734e44de8a8265f22	4202894	released
5df60bd2-914b-45bb-98eb-d3a188972e84	9c8140ab-454c-4f62-aa6e-d1cfe4e498e0.rna_seq.augmented_star_gene_counts.tsv	95821d83212c7b77bb8f038691c7bc64	4201067	released
7b6985b9-fa94-42c7-9590-48ad6e2e7114	4c8b5d7c-d82b-4504-9b9e-3946ca14251e.rna_seq.augmented_star_gene_counts.tsv	4cf504005c14850fa82cc13da8cfa0ea	4234008	released
c476e501-9bad-43b1-8a9a-393b06dcefb3	d26edfd0-8a93-4c98-8567-05b997eb2ea6.rna_seq.augmented_star_gene_counts.tsv	98f7242f9cb1adf92ba425fe17c91d14	4183979	released
791f56f1-2e3c-42a1-bead-fe38e9000eae	1b192a49-01cb-4459-a7a7-fdebe428f386.rna_seq.augmented_star_gene_counts.tsv	a4745afaeee3a895c85888f6d3f7b2fa	4230820	released
cc6e41a2-f851-4a1a-a7b7-91db1076d6ee	796775e9-e68a-4fb5-bdc5-d9ce33a981d9.rna_seq.augmented_star_gene_counts.tsv	5ed4840bfb1595f58f3e2d4d8e62c382	4228545	released
24678a85-dba7-4e0f-8ba8-feeb0652681c	131e315e-6653-4199-b653-42b81644dad9.rna_seq.augmented_star_gene_counts.tsv	3aacf32815135477886fa2d3f21beb25	4174442	released
286a49e7-8f49-4f1e-8d08-fad8337d707f	d9935be8-da1b-4a18-9d5d-215d709147f1.rna_seq.augmented_star_gene_counts.tsv	4f3cd4299eefbd768ea33aab931fd949	4226527	released
f0454026-bc1e-4f6b-ba65-645a1a126298	064ec215-7600-4e5d-be51-e757284f3e54.rna_seq.augmented_star_gene_counts.tsv	11ec5047ba8267928b7c0448171d8853	4233450	released
cd7ab148-0328-4e3d-8874-5808ae0d9fc2	385264e6-e205-4fc5-a0e2-5fd9bdcd8d01.rna_seq.augmented_star_gene_counts.tsv	552b6e4b5bd81be49bdb4d44eac9d740	4183796	released
d343ce81-b7e8-4fe8-97a9-8dc632dd7b5d	8a0acec7-896e-4c91-8ce7-dc64de45b53d.rna_seq.augmented_star_gene_counts.tsv	a8201bf5718caa15446123d3a6b4fce4	4196227	released
9c7aace8-8a77-41a5-914a-cc5f9917053b	ea0e56e4-d9e3-44a2-9bdb-2e98554f6bff.rna_seq.augmented_star_gene_counts.tsv	2f3f3d066a8d15ff9a13105fcf8c2db2	4213050	released
7ff69d62-5ae1-4e06-9b38-6f416466ec70	74f8dc07-b42e-46a4-954f-a36d7bf664d3.rna_seq.augmented_star_gene_counts.tsv	09bf5d11538ddffa6de89c88e0775f45	4220671	released
53b142d5-e3b6-48ba-b8a0-44a385b2e153	c340b651-bd01-4194-a67b-e801d0feeb2b.rna_seq.augmented_star_gene_counts.tsv	aea7fdc0d290ea5b2ebaa3dac3544f77	4232800	released
17721431-150a-4fee-bfbe-b20a969f67a7	c7aea5a2-5772-4475-8ca6-326193eeb69e.rna_seq.augmented_star_gene_counts.tsv	4158d106e0c0896030ec35c18162dcca	4206852	released
78995174-28fa-4661-ad02-3e5bbaeac2c2	f8d9864e-e148-4e60-9d9d-3df2897050cd.rna_seq.augmented_star_gene_counts.tsv	81160051806eae1c81dcc70d3b78c8c6	4236835	released
6e5674d0-9fae-4eff-9a46-ba1143f3dcf4	90407c8f-6193-45c7-9f29-0783aeeab94d.rna_seq.augmented_star_gene_counts.tsv	6048fc54d96a0051d4fd485acf2a225c	4243952	released
9c1722f7-0125-48c9-9951-71d7729d951a	4b6234cb-85ed-43bf-8eba-e26c7d0c1133.rna_seq.augmented_star_gene_counts.tsv	7c7f7b21cddeef92b2d606eb7fdd59fd	4229793	released
df89fa3d-9988-495e-836a-8306b66585a3	8494d38e-3017-4624-b482-acf0fc86a916.rna_seq.augmented_star_gene_counts.tsv	f33db1ad0c33672946ea6fa1ba5ba737	4227877	released
afc66963-6f8d-4d99-a008-d44065e1cacf	2da96325-01f7-4e52-8d45-b1a5742775f0.rna_seq.augmented_star_gene_counts.tsv	faf0d6504a0aa47a070146578f095ad1	4241294	released
fc084c37-52f5-4b88-b962-8d27bf42d99c	d7319fc1-a636-4786-a026-14e248976391.rna_seq.augmented_star_gene_counts.tsv	003fefb76ee39db4a982b18c266253a5	4234241	released
68917e07-a850-4ebb-9ae8-9044cccd023c	2962498a-6b66-4b24-bef2-a409797f9245.rna_seq.augmented_star_gene_counts.tsv	bd7a70317eb7082834622352fcc8e6f9	4232044	released
2d8aabfb-62cf-4113-8baf-948d1cdc8712	f65f4ed5-9726-4eff-8638-63752686d2c9.rna_seq.augmented_star_gene_counts.tsv	6c6d4d346c62ccaff8400c22fb3a3ed2	4227867	released
17d28300-aacf-4723-b21a-87c1fea5d6d1	d7bbb44a-3fe0-4455-99d0-90be213f2a31.rna_seq.augmented_star_gene_counts.tsv	c1b3d08d53554fdf8c0e29232dd369fb	4237276	released
3455127d-0c83-4a52-ae3f-750717615d4d	52bfcfee-5de0-4e8f-9f11-7a643858bcb0.rna_seq.augmented_star_gene_counts.tsv	c498f349a8975446ffe0da3c3f716da0	4239182	released
6c49d9d6-05ca-4f54-a2a9-332bc90f9641	3f4d7ca5-e07b-4872-bc0b-226eafaf7dcd.rna_seq.augmented_star_gene_counts.tsv	40c0ff731db467d3117696cab965da56	4210869	released
74bac7fb-444d-480c-8a92-8dc427206c2c	4db40a0d-ef66-41de-b993-e722581158dc.rna_seq.augmented_star_gene_counts.tsv	137d7ff41c1b2394b49a8af58c55c8f6	4223756	released
32b62e42-3d6f-4315-aca9-b3718cd9f5b3	e841bc2a-5468-44ca-b9a4-f69475aa89d9.rna_seq.augmented_star_gene_counts.tsv	ae6e55b7b7eac0e5a9bbb4ca479c1736	4234743	released
5eb29c68-1645-45ab-8c15-4d09285f4c9e	47b69c13-020e-43d0-ac3c-686acf4932a2.rna_seq.augmented_star_gene_counts.tsv	5d269a77137989e8c3ffab76db08f07b	4234620	released
9ef88bb5-07dd-43ce-9bc2-d5fe1167b972	58c2404d-b213-4a7f-a8fc-11081a88091b.rna_seq.augmented_star_gene_counts.tsv	9c3cdc01ab36a95ee8db51b7c217f471	4239221	released
6a8837ae-657f-4892-bbfd-758161967afc	1ab4a652-7fde-4128-ade4-0a1c56eede64.rna_seq.augmented_star_gene_counts.tsv	ccb197510481051c3b2e58505dc0578a	4202001	released
e32dba1a-e823-407a-8030-a1fcea2e906a	fea46737-a2b3-49d4-8358-d0737546b6da.rna_seq.augmented_star_gene_counts.tsv	7eb5d4653f7319cd5a15e1f7e66a471c	4230041	released
647ec81e-775b-42ad-bd83-286dfc4f91dd	4fd42f6e-b04a-4726-b35f-a19d17a6e7bb.rna_seq.augmented_star_gene_counts.tsv	13521d486e4261af51bb8dcf5122f15b	4220767	released
b397a5bf-171b-4cd2-9dfe-774f24b5f200	c85dbfa4-b894-4ccb-9b90-94bb2c47cfea.rna_seq.augmented_star_gene_counts.tsv	8b848152cac5aeefabc3c5c1f8827764	4200086	released
65fac9c4-d88b-4bd2-acc6-6707542bb716	c6c161fd-9f0a-4ad5-96ba-b9ce811348fc.rna_seq.augmented_star_gene_counts.tsv	20e53c593c6e26499b08be1ffe6f68a0	4228148	released
2c1b791c-1a1a-4b76-a819-6132bbdd3ed8	d333233b-e431-462b-ae35-c3b4c6ab3a40.rna_seq.augmented_star_gene_counts.tsv	a57f4a91d5ff6c62076963796f5645f9	4248655	released
bbf14b7d-4875-4ee4-80fe-d76d5b2c3a06	acf70af7-cea9-4620-82c1-d488e7dab8d0.rna_seq.augmented_star_gene_counts.tsv	299c1407e064e314d7b533f347245766	4206147	released
4cf322d0-afa6-4109-aa0e-a25e587619f8	c69a9c54-79cd-45d2-b6ba-68b6a1ac0afc.rna_seq.augmented_star_gene_counts.tsv	1b9e65e4489496afed727dd9f0a085cf	4235721	released
9afe56f7-2570-4358-8734-5c94e10e83d1	43c9d567-691b-4f12-b083-c6eeeff8e453.rna_seq.augmented_star_gene_counts.tsv	c7a29f2347513f478da93e527e4f3564	4213996	released
1661a686-4738-4d21-80ae-65b8bae655e4	82dcf15d-a8d0-43d1-8a6f-914e4656ed46.rna_seq.augmented_star_gene_counts.tsv	90540d768b908270010bec11996a77cc	4233738	released
c1467372-92b2-451e-a45f-42e25c5dcf37	1e82995c-f318-4225-96d4-f1e98bcbf60b.rna_seq.augmented_star_gene_counts.tsv	ebe909b6f988b18ca78adec6b2f85361	4191276	released
34111a2c-5b27-427e-890e-349b9974343c	7cec44f2-b56b-49fc-b2cc-d0691afde776.rna_seq.augmented_star_gene_counts.tsv	3c7c38be596acbce16767cdbf1983f8c	4236479	released
f71f1d9c-23e1-445f-80d1-455fae13ca09	f71ca79e-f5ef-437a-ab71-b54a2dc71014.rna_seq.augmented_star_gene_counts.tsv	49ba7b3622ffb5e00b8617e6b323b639	4210654	released
f898b5cb-124c-4725-981a-819f15e87176	fb077311-0732-482b-90a9-2961b2a75bca.rna_seq.augmented_star_gene_counts.tsv	cd28cb7cb0d4972acaf9ae15bd714fed	4222251	released
a2a4b9b5-7d9e-41fa-8d59-6447d62134ea	5a575c2e-b083-4897-87e5-4d2e823bf73f.rna_seq.augmented_star_gene_counts.tsv	6bf8aedd94b83318bdfc94fe03785ef1	4244744	released
40fa17c0-c7e8-40df-8375-f1dde93d5e9c	212e6f9a-015d-47d4-bb40-ee432504970f.rna_seq.augmented_star_gene_counts.tsv	d092aaea88267e5e0e7e79a3982406fb	4242013	released
53ab9977-2dae-4338-abe2-a0fdde405fff	3e2f2be1-9d8d-4412-92eb-9f3d5c3ea3ef.rna_seq.augmented_star_gene_counts.tsv	89c78f7668ece5cf42307d4718ee5950	4214992	released
61fdee26-e30a-4f49-a7f0-d5ceb7c28fd0	64935b9c-623d-40d4-bd89-f2af006b1f92.rna_seq.augmented_star_gene_counts.tsv	673030f7c6abdad091922a7f93c87cea	4224915	released
5aa8c49f-b2e7-407a-bfa1-aaff68614f65	fca4c327-dfab-4455-84a8-f890a7326132.rna_seq.augmented_star_gene_counts.tsv	2311d3fa738b03dfd7b64e335fbcd7df	4222937	released
6db2cdc8-d6e2-4cb1-a9f5-ec9b2e13d0cb	a2a777ef-9294-4acf-b489-27bc17272b5e.rna_seq.augmented_star_gene_counts.tsv	71d0b81224cc37284cc377ea9db2d0f7	4206917	released
b41c1914-0771-4d0a-b56e-41f712e65bf9	21196229-e39e-4846-be58-a1055b3ae50e.rna_seq.augmented_star_gene_counts.tsv	96f49ed445fc40d7f40b3da1f0391570	4234097	released
98d93661-14c4-4878-b10d-86c9516bfd24	80680b8f-eec8-4b02-95c4-f133af61943a.rna_seq.augmented_star_gene_counts.tsv	2ca00b733f907ac13066e06bd80cc685	4232499	released
f9171012-0462-4796-a87b-bdad96cdb9f4	c27efb38-3f6d-4dd1-b591-d2bea872d35f.rna_seq.augmented_star_gene_counts.tsv	23c82b08475a489e01d36485d3b30409	4227791	released
64f68454-a9e6-4828-a248-31008e115758	94f6e4f5-2447-4f1f-9f36-411f1c25a172.rna_seq.augmented_star_gene_counts.tsv	30c92e8e34ab72db3d63cf7595923161	4225525	released
fce8e7c5-f4f8-4d2e-8b55-a8a73d5524eb	e356598b-7611-492a-98ed-ef2ec1b77b7a.rna_seq.augmented_star_gene_counts.tsv	dfe3f616bd87c9d44a7a0098e7b92a18	4229235	released
c352def2-b28b-45f1-be0e-0fab2671fda2	edfd0bb8-1993-4cee-977e-6ad3de05d72e.rna_seq.augmented_star_gene_counts.tsv	144b33dccd842e4b0d92493b6ce521b8	4213481	released
7c38b66c-f47f-48c5-b707-8562d0030109	a2f13560-4d23-4ef8-8c69-a5b6279d5b21.rna_seq.augmented_star_gene_counts.tsv	28fd6f804cf9936e670f22e58f55719b	4204029	released
80f240dd-0e19-47f3-a454-60bf0f1e0d71	be971158-ffec-4142-afc3-4ea3164fa86c.rna_seq.augmented_star_gene_counts.tsv	0f08a3b20cb3b5960bb3d8b12c5e67c2	4204950	released
184cc3d2-1c43-4584-9fef-059c8395779a	4f709f4b-3140-47be-b55a-7713062545e9.rna_seq.augmented_star_gene_counts.tsv	3baedc339d6685955ea97e8b26cc7514	4230979	released
8c0a35ba-ba01-4e11-892f-b38b31d9c483	a9e8922f-fd6c-412d-85f5-40f5ea9b5455.rna_seq.augmented_star_gene_counts.tsv	6786cc25bd124ee8d9c20884544d4470	4206679	released
3c00f619-f9c3-4747-88bc-359e9ddec812	4dd48c58-cb90-4197-ba50-2aaca555e6d1.rna_seq.augmented_star_gene_counts.tsv	8acb5669736162f6e57cccad9213c2ec	4235699	released
0d1e7193-6623-4c34-b3fe-5a7f0a6a9913	3383d8e1-d61d-4346-a589-007ad2829e36.rna_seq.augmented_star_gene_counts.tsv	4df03817921efa7b73e0918370d53650	4243245	released
3e022a8d-d2d4-40e2-8119-e1e027fc5f77	80bea63b-bc3a-4999-8c11-a35c92183cd7.rna_seq.augmented_star_gene_counts.tsv	470c8b585930884ea6ce640a62e877f1	4187663	released
92bf2aa9-61cb-49e0-a941-18db0ac87383	4f77bbd8-bf22-4cf9-8a16-5057e30ed148.rna_seq.augmented_star_gene_counts.tsv	f0da8374dadfde8c3ce5f3153483dd2b	4214285	released
1530ffe4-22f1-40b1-96d8-57f1509a0171	32adc071-1061-45e9-9600-256135f594d9.rna_seq.augmented_star_gene_counts.tsv	ac8891d42fbf2f6495d7b746a7b34321	4205868	released
907887ee-f97b-4209-b341-d37e17fd1995	c86cd6e5-cb8f-40d1-95ac-2fda1d309808.rna_seq.augmented_star_gene_counts.tsv	0feecf7412dbb0645d21809f7758a97e	4229916	released
f8e889d1-f5de-4f1e-af61-ffe68f5e98cd	c698e8a5-cea5-4d25-953b-674cf45b64d5.rna_seq.augmented_star_gene_counts.tsv	705f27aa06414a2770be46685c7bb9f9	4228000	released
4781cfea-da20-42ff-aefe-2eaa168f9e34	c277dab0-361f-4aa6-96b1-522a6e556ae1.rna_seq.augmented_star_gene_counts.tsv	9155a12d5a03fcc07b43556a362d30af	4235863	released
73c33abd-7906-474e-a086-2adf78c9b7a8	8e33d29d-23c9-48f4-89a2-d0a9b17d0081.rna_seq.augmented_star_gene_counts.tsv	b1abd50efb6aef7f5e643b0ddd7284f7	4240257	released
00ae9ab8-6eaa-4085-af72-26f96df97fa3	90c9f8cd-4c8c-4f07-af2f-e17db69bd561.rna_seq.augmented_star_gene_counts.tsv	41a52979fa30f39cb9c2c26cb4175c4c	4220086	released
14eb25f3-a5ea-4589-9fdc-73da9e2ca081	b9389390-aa03-406c-957e-2bc264f9468e.rna_seq.augmented_star_gene_counts.tsv	3f205f6e68d696b5c2ae5791e065b7ab	4202604	released
ac06b430-d5ba-4f7b-b5ba-efa9cef1b798	2e15a781-21c1-421b-9e92-6d2d414e0d14.rna_seq.augmented_star_gene_counts.tsv	87f6523f24b22b154000905a23637743	4230273	released
76d995c8-101e-4868-bb25-cf21a01f8642	eb5ad680-6080-41fe-982e-e46f90c3849f.rna_seq.augmented_star_gene_counts.tsv	a773bcd0a09a931dc58e1fbd2d8da8ca	4245046	released
5ad58131-d9d3-4ea3-9d04-18cf480e1480	d719788d-0c64-4488-bb84-ab5536d31a03.rna_seq.augmented_star_gene_counts.tsv	008eed0d9aad392ae49b21bf51bf2920	4230123	released
2dea7278-7221-43e6-bf22-713777beb618	4769f22f-eeaf-4108-9555-55cc5d6ae27b.rna_seq.augmented_star_gene_counts.tsv	70e837324f47fd063ec9906e0fdff026	4222959	released
5e55a9e0-4235-48eb-8f74-0c1cdeeaf4d5	b3c0ffda-f298-45dd-b494-191788cb7013.rna_seq.augmented_star_gene_counts.tsv	b1d073d544a85177d5bd83163ea72cc8	4219167	released
0da581b5-c86b-4b79-95b8-6633e7246e3f	88d93a8f-77d0-44e0-a58e-19f2c546afcf.rna_seq.augmented_star_gene_counts.tsv	b1e71d66d30c7951d6642d81ae107ce9	4220850	released
f90ba917-21bf-4822-bc55-00f933c9ec34	b12ce56d-b73f-4a80-8d53-08fc1ac97ccb.rna_seq.augmented_star_gene_counts.tsv	0d2010be57b663501775dc8ddf9c7810	4238907	released
39cc4b89-1b55-4683-b942-f3c11111a052	bbebd6d9-66e6-4aa3-bf80-13b7836fe206.rna_seq.augmented_star_gene_counts.tsv	590ccb4e8a8ea681ee4ecf006684f81a	4238862	released
4f90b784-1d8c-4dca-9302-712127ce6a9f	77f39159-497c-47a0-bc8a-fb05dcd1826b.rna_seq.augmented_star_gene_counts.tsv	c22efcb0c4504d7a3a07420d9beaa2c5	4228316	released
245c9ca4-50f5-4855-8a44-5bde3f482b8b	4108a871-c064-4537-9331-e59798d7d492.rna_seq.augmented_star_gene_counts.tsv	5f8bdcb0b9f1f79a2baf226818d2761f	4241986	released
2315807c-35c4-422a-bf00-91b366d53113	3168d3ce-487b-4834-8370-ce8b73fc39ce.rna_seq.augmented_star_gene_counts.tsv	1066d79792367e626c653d918058ff97	4230809	released
88473424-2ecc-4684-af54-42d6fad65ad1	43f847d6-bb0a-46f0-9193-dabf72330b4f.rna_seq.augmented_star_gene_counts.tsv	7bc3369f7584860f59873b7009b42582	4242665	released
6b113154-5a0d-445a-8c5f-dc36d102ef12	b483502d-4e7f-46ff-b0f2-e35c51047efb.rna_seq.augmented_star_gene_counts.tsv	a981bcdbe8aea5461d19f5056300c3cb	4221486	released
b97a37c0-eda8-44c5-9bd2-606a708bdb75	e43b6eca-df42-4a5a-ba4f-48c8a2eb1df5.rna_seq.augmented_star_gene_counts.tsv	235e8a50961ba4f5ee5b9c713f626569	4231932	released
2c15e60c-1190-4bcd-88df-d0707d737a17	7c8246a6-3f2c-42e1-b09f-959cfbf7fd5a.rna_seq.augmented_star_gene_counts.tsv	45fafba3480185a37554beafc6010e90	4211542	released
47b78d42-09f6-4191-a62f-8671c69f29a7	5943bf89-bad2-4461-8d80-7f9481810257.rna_seq.augmented_star_gene_counts.tsv	83a3fe64ba04b9bae5b1944aacbc6bcf	4226824	released
a906629e-77fa-4444-b275-b7ae6074ecec	6b548699-9440-4acc-86b6-faeb367454a2.rna_seq.augmented_star_gene_counts.tsv	71b73ce8a539af80e89d5ba539c3b643	4225528	released
858726eb-4770-4a63-ab51-39aa93b449f6	feccc57b-a987-4dd7-babf-1a8982bd64cc.rna_seq.augmented_star_gene_counts.tsv	0e213b76be2e9f780158cb80d9a3357c	4210846	released
d3e953a0-3907-4c8d-bcf7-27767ef1e2d5	99b069de-d4dd-4c9b-89c3-8b50a59ea334.rna_seq.augmented_star_gene_counts.tsv	67a9e52e09662ab703578c93c5ed3e7e	4217206	released
d2aee6c3-29d3-44ef-96a5-b0a2d23dcec5	24975492-6b9f-445b-9f6b-daee2f8363d3.rna_seq.augmented_star_gene_counts.tsv	b156aec1fa808d60267a2ba3ce860cf2	4250218	released
a1efa511-8c27-4eae-b3f0-aebacbf7df85	f3781318-56be-4a43-b72d-a6bb65ef9a88.rna_seq.augmented_star_gene_counts.tsv	c0653e6e580b00476117d1795a542c79	4248918	released
1dba29d2-d9fc-41e2-8bbb-74e5573775b0	841ae9cb-ae41-46f9-84ae-03c99fd4e6dd.rna_seq.augmented_star_gene_counts.tsv	91722d4f7f8d086cc962f8908f31fd28	4205747	released
9320a7d1-3c17-40a9-b632-defebb42b351	86912ac6-a602-492c-8d84-037c9fd614de.rna_seq.augmented_star_gene_counts.tsv	193eee76741cca93ad8275b9a25ec44d	4238076	released
fbba778e-fd6d-4da5-a0b2-99d7dcc047d6	45b4921e-fce7-41f8-bb63-ed98343ceec8.rna_seq.augmented_star_gene_counts.tsv	a076a20b1a73a6acc11346d0b30a0853	4215127	released
a35a1dfa-f6f1-486d-9e6a-72658918f06f	725c9ca0-31db-4dda-ac6d-9be7565e7cfe.rna_seq.augmented_star_gene_counts.tsv	c5b6a0961178ea38e3c061264094a95c	4232323	released
f8903180-77d4-4d01-aeaf-a48fdc48db7d	aad90266-d469-4986-b260-d0df4c2f48e7.rna_seq.augmented_star_gene_counts.tsv	69c1b7e6052253f8649edb4f1f9f3a4b	4228333	released
dff97726-0d19-4c0e-bb91-009f543fb5e2	02c0aa6a-a7ea-4606-8449-7437df54802c.rna_seq.augmented_star_gene_counts.tsv	8e1db6ba373fce6789de2400971d32ca	4242436	released
08872f38-d20f-4610-898c-aff8fe15bfe2	ed8896f8-24ef-43a4-ace6-ed9353bd11c2.rna_seq.augmented_star_gene_counts.tsv	b769f25b5c623c7e998f5ee7be6a4906	4226548	released
7f04a807-65ac-4a97-a367-363334a28170	544499d8-b5a8-4ed8-ae99-6f7a504530e7.rna_seq.augmented_star_gene_counts.tsv	a512216950880e2de4cfeeefd6a469dc	4227031	released
90b8a6ce-af5d-48ec-8d64-6642b0882598	d1447a31-64bb-4e70-ae50-eeff7a605f38.rna_seq.augmented_star_gene_counts.tsv	57580991d9a9c523789a209b168f8474	4235088	released
01947597-c83a-4c5d-8a45-f1fe27992ad5	8ee55a63-4e87-4c00-8012-4c87efdcb7ed.rna_seq.augmented_star_gene_counts.tsv	7fe0583b61650a025fd64ae4e68e0124	4230861	released
b0595fa6-6c48-4add-b4b7-69c6425bf780	d1d0621d-c3d5-4162-bd79-8c1f71a140ef.rna_seq.augmented_star_gene_counts.tsv	3ffb059e8eec2f3ec3b601d21a568ed6	4228074	released
6934650e-c547-452e-a953-54b7ee4177ec	ba75fc37-5d69-42b3-911e-1d6d4b0bd881.rna_seq.augmented_star_gene_counts.tsv	1463cb10a05f248080164aa1dd7ce533	4206532	released
94f29a8c-1dcb-44ff-a96b-e9267ec84347	299f36bd-d9fd-41f5-8a29-3382e147a14f.rna_seq.augmented_star_gene_counts.tsv	50a01be631a5c8a87a3c8bafce06f544	4194221	released
25c967af-093f-4668-a60a-d852c22c1bce	68fda9a5-c6eb-4445-91f7-bd0078080b9d.rna_seq.augmented_star_gene_counts.tsv	7efc5bbb10f3da4875abeeac8cc2e8a7	4227559	released
b33612a7-64eb-4a55-8460-6a562c880c55	8fba9293-e3f1-41ef-b79e-499a02826174.rna_seq.augmented_star_gene_counts.tsv	66656c785c2cfd74b78a8b056a4250d4	4232805	released
03dfd378-4df6-48b6-a160-60d6d9f11533	6c87ca2e-fabe-4016-994d-83e8a8b70018.rna_seq.augmented_star_gene_counts.tsv	5978e3eab3dba1bf922ffdebb8883585	4204339	released
e4d2b690-806e-405b-97e3-a651fd3e74a5	ee24b470-4509-4687-a91e-6d2b967336b9.rna_seq.augmented_star_gene_counts.tsv	2870e7865a2abeaaf3f781e6d56ea151	4231742	released
534054c8-b88f-4b5f-b718-f4ca8484b83c	4d33ae3d-d6e6-47cd-bb5d-52134a7bcf8d.rna_seq.augmented_star_gene_counts.tsv	afbb60e489571ba198ef474274c50ace	4222918	released
019bfec7-ec6c-4cd6-808b-3e6e058e55f9	05167d53-0b47-4131-bfa4-450b236b9fd5.rna_seq.augmented_star_gene_counts.tsv	b5c0418ce0a5fb62703befae3189c6bb	4195857	released
